run_id,wafer_no,total_dies,risk_dies,avg_ppm
310,1,92,40,3334.6
310,2,88,88,3590.2
310,3,72,68,3533.1
310,4,60,20,3278.3
310,5,64,60,3447.0
310,6,64,60,3447.0
310,7,92,40,3334.6
310,8,72,68,3533.1
310,9,84,84,3596.6
310,10,60,60,3463.7
310,11,92,44,3332.3
310,12,100,96,3476.1
310,13,76,76,3556.7
310,14,96,68,3423.3
310,15,96,68,3423.3
310,16,96,68,3423.3
310,17,92,40,3334.6
310,18,96,68,3423.3
310,19,84,84,3596.6
310,20,60,60,3452.4
310,21,64,60,3447.0
310,22,92,40,3334.6
310,23,64,60,3447.0
310,24,92,92,3498.1
310,25,84,84,3594.4
311,1,92,88,3451.0
311,2,92,88,3451.0
311,3,92,88,3451.0
311,4,96,88,3465.7
311,5,52,40,3405.6
311,6,96,88,3465.7
311,7,92,88,3451.0
311,8,52,40,3405.6
311,9,72,16,3216.5
311,10,92,88,3449.5
311,11,64,0,2974.0
311,12,96,60,3297.8
311,13,72,16,3216.5
311,14,92,88,3449.5
311,15,92,0,3037.2
311,16,84,72,3394.3
311,17,96,84,3380.3
311,18,92,88,3449.5
311,19,92,0,3037.2
311,20,72,56,3399.4
311,21,64,0,2974.0
311,22,84,72,3394.3
311,23,64,0,2974.0
311,24,92,88,3451.0
311,25,92,88,3451.0
312,1,88,0,1790.7
312,2,84,0,419.8
312,3,80,0,1474.1
312,4,88,0,1790.7
312,5,76,4,3155.5
312,6,68,0,3126.4
312,7,68,0,3126.4
312,8,92,0,2959.8
312,9,64,16,3245.7
312,10,68,0,3126.4
312,11,60,48,3439.7
312,12,84,0,419.8
312,13,88,0,1790.7
312,14,64,0,2992.5
312,15,84,0,419.8
312,16,64,16,3245.7
312,17,92,0,2959.8
312,18,68,0,3126.4
312,19,60,48,3439.7
312,20,68,0,3126.4
312,21,60,48,3439.7
312,22,64,16,3245.7
312,23,64,16,3245.7
312,24,64,16,3245.7
312,25,64,0,2992.5
313,1,80,0,633.8
313,2,72,0,967.1
313,3,80,4,3193.2
313,4,72,0,406.9
313,5,76,0,389.0
313,6,80,4,3193.2
313,7,88,36,3095.9
313,8,92,76,3301.8
313,9,80,0,633.8
313,10,92,0,3049.3
313,11,92,76,3301.8
313,12,96,0,914.0
313,13,96,0,914.0
313,14,76,0,389.0
313,15,72,0,967.1
313,16,88,36,3095.9
313,17,64,56,3459.8
313,18,48,0,1093.5
313,19,48,0,1093.5
313,20,80,0,835.2
313,21,92,0,3049.3
313,22,92,44,3111.1
313,23,72,0,967.1
313,24,72,0,967.1
313,25,96,0,914.0
314,1,80,0,3055.8
314,2,104,0,1537.8
314,3,64,4,2978.5
314,4,64,0,2202.7
314,5,64,4,2978.5
314,6,80,0,3055.8
314,7,64,0,2202.7
314,8,88,0,2863.5
314,9,80,0,3055.8
314,10,104,0,1537.8
314,11,92,16,2928.8
314,12,64,4,2978.5
314,13,92,16,2928.8
314,14,76,8,3104.9
314,15,88,0,2863.5
314,16,100,0,2916.4
314,17,68,0,3161.8
314,18,80,0,3055.8
314,19,64,0,2202.7
314,20,104,0,1537.8
314,21,88,0,2863.5
314,22,64,0,2202.7
314,23,80,0,3055.8
314,24,64,0,2202.7
314,25,100,0,2916.4
315,1,80,0,2503.0
315,2,112,0,2654.7
315,3,80,0,3234.8
315,4,104,68,3398.2
315,5,92,0,2436.1
315,6,104,68,3398.2
315,7,80,0,2503.0
315,8,92,0,2436.1
315,9,76,64,3396.6
315,10,76,64,3396.6
315,11,60,0,1587.9
315,12,60,0,1587.9
315,13,80,0,2503.0
315,14,140,48,3289.2
315,15,80,0,2503.0
315,16,124,0,2108.2
315,17,104,68,3398.2
315,18,140,48,3289.2
315,19,80,68,3394.4
315,20,76,64,3396.6
315,21,124,0,2108.2
315,22,96,64,3349.0
315,23,60,0,1587.9
315,24,112,0,2654.7
315,25,60,0,1587.9
316,1,116,0,2252.8
316,2,92,0,443.0
316,3,116,0,2252.8
316,4,84,0,425.0
316,5,84,0,425.0
316,6,84,0,425.0
316,7,92,0,443.0
316,8,72,0,385.0
316,9,84,0,425.0
316,10,96,0,410.5
316,11,72,0,385.0
316,12,116,0,2252.8
316,13,72,0,385.0
316,14,48,0,2360.6
316,15,72,0,385.0
316,16,84,0,425.0
316,17,72,0,385.0
316,18,100,0,385.9
316,19,96,0,410.5
316,20,100,0,385.9
316,21,92,0,443.0
316,22,108,0,2042.7
316,23,100,0,3047.9
316,24,92,0,443.0
316,25,100,0,385.9
317,1,92,0,2126.6
317,2,60,0,448.9
317,3,40,0,2225.1
317,4,92,0,2712.9
317,5,72,0,1033.4
317,6,72,0,1033.4
317,7,56,0,1631.9
317,8,92,8,3083.9
317,9,92,8,3083.9
317,10,60,0,448.9
317,11,68,0,2318.3
317,12,92,0,2712.9
317,13,92,0,2712.9
317,14,72,0,1033.4
317,15,92,8,3083.9
317,16,88,0,1844.1
317,17,40,0,1354.2
317,18,104,0,1909.0
317,19,88,0,1844.1
317,20,84,0,1420.1
317,21,72,0,1033.4
317,22,88,0,1844.1
317,23,96,0,1643.7
317,24,72,0,1033.4
317,25,96,0,1643.7
318,1,68,20,3192.6
318,2,84,76,3469.4
318,3,64,0,3141.4
318,4,80,52,3240.4
318,5,68,20,3192.6
318,6,80,52,3240.4
318,7,68,48,3365.6
318,8,112,28,3273.3
318,9,96,4,3039.6
318,10,68,48,3365.6
318,11,68,20,3192.6
318,12,60,56,3439.0
318,13,60,56,3439.0
318,14,64,0,3060.6
318,15,84,76,3469.4
318,16,64,0,3060.6
318,17,68,20,3192.6
318,18,108,80,3387.2
318,19,68,20,3192.6
318,20,96,4,3039.6
318,21,64,0,3141.4
318,22,84,76,3469.4
318,23,112,64,3350.3
318,24,64,0,3060.6
318,25,68,48,3365.6
319,1,60,0,881.8
319,2,64,4,570.0
319,3,68,0,647.0
319,4,104,8,615.6
319,5,60,4,664.9
319,6,44,0,633.4
319,7,80,0,705.4
319,8,64,4,570.0
319,9,104,8,615.6
319,10,108,4,763.0
319,11,60,12,1054.0
319,12,68,0,647.0
319,13,100,8,633.8
319,14,60,4,664.9
319,15,44,0,633.4
319,16,92,16,1084.4
319,17,80,0,705.4
319,18,104,8,605.5
319,19,72,0,555.1
319,20,92,16,1084.4
319,21,72,8,733.5
319,22,72,8,733.5
319,23,60,12,1054.0
319,24,80,0,705.4
319,25,104,8,605.5
320,1,76,48,3360.9
320,2,92,64,3384.7
320,3,100,56,3201.6
320,4,96,40,3307.7
320,5,84,52,3337.0
320,6,84,72,3470.3
320,7,84,72,3470.3
320,8,104,88,3418.5
320,9,76,28,3281.1
320,10,96,56,3249.9
320,11,100,56,3201.6
320,12,104,52,3279.8
320,13,104,52,3279.8
320,14,92,64,3384.7
320,15,76,28,3281.1
320,16,84,52,3337.0
320,17,104,104,3459.3
320,18,96,40,3307.7
320,19,104,88,3418.5
320,20,100,56,3201.6
320,21,104,104,3459.3
320,22,76,28,3281.1
320,23,76,28,3281.1
320,24,100,52,3294.7
320,25,80,68,3415.2
321,1,64,56,3459.8
321,2,80,0,633.8
321,3,48,0,1093.5
321,4,48,0,1093.5
321,5,64,56,3459.8
321,6,64,56,3459.8
321,7,88,36,3095.9
321,8,76,0,389.0
321,9,92,72,3304.8
321,10,80,0,835.2
321,11,88,36,3095.9
321,12,60,16,3300.3
321,13,72,0,967.1
321,14,92,0,3049.3
321,15,92,44,3111.1
321,16,92,76,3301.8
321,17,64,56,3459.8
321,18,92,0,3049.3
321,19,72,0,967.1
321,20,48,0,1093.5
321,21,80,0,835.2
321,22,72,0,406.9
321,23,48,0,1093.5
321,24,80,4,3193.2
321,25,88,36,3095.9
322,1,44,8,3179.5
322,2,96,0,2999.6
322,3,112,60,3315.0
322,4,92,0,2930.7
322,5,68,0,2291.3
322,6,88,12,3186.6
322,7,52,0,2004.5
322,8,44,8,3179.5
322,9,92,0,2930.7
322,10,128,8,3080.1
322,11,92,40,3306.6
322,12,128,8,3080.1
322,13,96,0,2999.6
322,14,92,40,3306.6
322,15,52,0,2004.5
322,16,112,60,3315.0
322,17,92,0,2930.7
322,18,100,0,2386.7
322,19,100,0,2386.7
322,20,68,0,2291.3
322,21,88,12,3186.6
322,22,92,0,2930.7
322,23,96,0,2999.6
322,24,52,0,2004.5
322,25,92,0,2930.7
323,1,80,0,382.1
323,2,80,0,382.1
323,3,80,0,382.1
323,4,92,0,395.3
323,5,80,0,382.1
323,6,80,0,382.1
323,7,88,0,2567.9
323,8,104,0,2842.5
323,9,80,0,382.1
323,10,80,0,382.1
323,11,124,0,2802.8
323,12,104,0,2842.5
323,13,124,0,2802.8
323,14,80,0,382.1
323,15,104,0,2842.5
323,16,92,0,395.3
323,17,88,0,2567.9
323,18,116,0,2690.0
323,19,88,0,2567.9
323,20,52,0,2380.7
323,21,124,0,2802.8
323,22,92,0,395.3
323,23,52,0,2380.7
323,24,92,0,395.3
323,25,80,0,382.1
324,1,60,0,1587.9
324,2,92,0,2436.1
324,3,140,48,3289.2
324,4,60,0,1587.9
324,5,80,68,3394.4
324,6,76,64,3396.6
324,7,80,68,3394.4
324,8,92,0,2436.1
324,9,112,0,2654.7
324,10,80,68,3394.4
324,11,80,0,3234.8
324,12,76,64,3396.6
324,13,64,0,2496.7
324,14,80,68,3394.4
324,15,80,0,2503.0
324,16,60,0,1587.9
324,17,60,0,1587.9
324,18,104,68,3398.2
324,19,104,68,3398.2
324,20,64,0,2496.7
324,21,76,64,3396.6
324,22,140,48,3289.2
324,23,112,0,2654.7
324,24,80,68,3394.4
324,25,60,0,1587.9
325,1,80,0,1474.1
325,2,64,16,3245.7
325,3,64,16,3245.7
325,4,68,0,3126.4
325,5,92,0,2959.8
325,6,64,16,3245.7
325,7,64,16,3245.7
325,8,68,0,3126.4
325,9,80,0,1474.1
325,10,76,4,3155.5
325,11,84,0,419.8
325,12,64,0,2992.5
325,13,80,0,1474.1
325,14,60,48,3439.7
325,15,76,4,3155.5
325,16,60,48,3439.7
325,17,76,4,3155.5
325,18,80,0,1474.1
325,19,76,4,3155.5
325,20,80,0,1474.1
325,21,60,48,3439.7
325,22,92,0,2959.8
325,23,60,48,3439.7
325,24,84,0,419.8
325,25,64,0,2992.5
326,1,68,0,2291.3
326,2,52,0,2004.5
326,3,52,0,2004.5
326,4,88,12,3186.6
326,5,72,0,2193.4
326,6,68,0,1849.1
326,7,112,60,3315.0
326,8,92,40,3306.6
326,9,128,8,3080.1
326,10,72,0,2193.4
326,11,88,12,3186.6
326,12,44,8,3179.5
326,13,88,12,3186.6
326,14,92,0,2930.7
326,15,68,0,1849.1
326,16,68,0,1849.1
326,17,88,12,3186.6
326,18,88,12,3186.6
326,19,92,40,3306.6
326,20,52,0,2004.5
326,21,96,0,2999.6
326,22,68,0,1849.1
326,23,92,40,3306.6
326,24,128,8,3080.1
326,25,92,40,3306.6
